Date,Price,Open,High,Low,Volume,Close
01/31/2025,102424.20,104726.90,105876.30,101576.00,32222500.00,103726.15
01/30/2025,104726.90,103723.00,106409.10,103388.40,18931800.00,104898.75
01/29/2025,103722.00,101342.10,104760.00,101340.60,25233200.00,103050.30
01/28/2025,101349.30,102085.20,103584.10,100288.00,29850100.00,101936.05
01/27/2025,102091.70,102618.30,103234.80,97987.50,15273000.00,100611.15
01/26/2025,102637.80,104743.80,105399.80,102543.80,15151600.00,103971.80
01/25/2025,104742.90,104861.40,105255.60,104133.90,30930100.00,104694.75
01/24/2025,104862.30,103913.60,107102.20,102760.00,25442200.00,104931.10
01/23/2025,103912.10,103681.30,106806.50,101281.60,18601700.00,104044.05
01/22/2025,103684.80,106157.20,106266.20,103354.40,8748030.00,104810.30
01/21/2025,106157.20,102190.20,107211.90,100192.50,22946500.00,103702.20
01/20/2025,102197.70,101313.30,109228.60,99676.00,15375600.00,104452.30
01/19/2025,101319.50,104536.80,106338.20,99742.70,9194440.00,103040.45
01/18/2025,104536.90,104084.70,104953.10,102297.00,11763000.00,103625.05
01/17/2025,104084.90,99991.90,105843.80,99956.20,12364100.00,102900.00
01/16/2025,100004.50,100499.90,100812.40,97400.20,13340100.00,99106.30
01/15/2025,100499.80,96547.40,100671.00,96501.90,14529600.00,98586.45
01/14/2025,96542.10,94536.70,97361.20,94359.50,15181800.00,95860.35
01/13/2025,94534.30,94540.50,95906.90,89664.80,7009320.00,92785.85
01-11-2025,94612.00,94724.00,94765.50,93847.80,6491650.00,94306.65
01-10-2025,94724.10,92540.50,95760.60,92310.60,18898700.00,94035.60
01-09-2025,92539.80,95066.60,95323.10,91241.90,32915500.00,93282.50
01-08-2025,95066.60,96938.20,97266.40,92716.60,16427700.00,94991.50
01-07-2025,96929.80,102247.90,102678.20,96201.30,32431300.00,99439.75
01-06-2025,102248.70,98373.20,102474.50,97932.30,16989800.00,100203.40
01-05-2025,98347.70,98220.10,98823.10,97300.00,11675900.00,98061.55
01-04-2025,98219.90,98168.90,98742.60,97568.90,12415200.00,98155.75
01-03-2025,98167.50,96960.20,98963.30,96090.60,17264200.00,97526.95
01-02-2025,96960.00,94561.10,97808.00,94381.20,30864900.00,96094.60
01-01-2025,94560.20,93557.30,95100.00,92939.30,37567900.00,94019.65
12/31/2024,93557.20,92777.20,96163.40,92036.20,39173000.00,94099.80
12/30/2024,92779.80,93718.70,94936.40,91522.30,23823100.00,93229.35
12/29/2024,93716.30,95282.60,95315.40,93026.70,20856700.00,94171.05
12/28/2024,95284.50,94274.90,95684.30,94124.70,15207600.00,94904.50
12/27/2024,94275.90,95776.40,97243.30,93472.80,22315100.00,95358.05
12/26/2024,95777.70,99389.40,99922.50,95193.30,16574200.00,97557.90
12/25/2024,99391.30,98661.90,99514.10,97651.90,15092300.00,98583.00
12/24/2024,98668.10,94852.80,99446.60,93566.20,9883640.00,96506.40
12/23/2024,94852.10,95184.80,96517.80,92543.20,16410500.00,94530.50
12/22/2024,95183.80,97281.60,97422.20,94265.20,15185200.00,95843.70
12/21/2024,97253.30,97799.10,99531.90,96478.60,11676600.00,98005.25
12/20/2024,97795.70,97468.30,98178.20,92301.90,12302500.00,95240.05
12/19/2024,97466.10,100190.50,102778.80,95672.20,12528300.00,99225.50
12/18/2024,100197.80,106140.70,106477.60,100049.30,13942900.00,103263.45
12/17/2024,106138.90,106053.40,108244.90,105350.60,8036550.00,106797.75
12/16/2024,106057.60,104479.20,107767.60,103351.70,7860650.00,105559.65
12/15/2024,104443.00,101417.90,105120.90,101234.90,33054400.00,103177.90
12/14/2024,101417.70,101423.70,102633.00,100626.30,55629100.00,101629.65
12/13/2024,101426.20,100008.30,101891.20,99214.20,43962800.00,100552.70
12-12-2024,100009.90,101126.30,102495.30,99334.50,23245700.00,100914.90
12-11-2024,101126.20,96603.20,101877.10,95689.50,24866800.00,98783.30
12-10-2024,96600.30,97311.50,98237.80,94304.50,19982500.00,96271.15
12-09-2024,97359.40,101129.70,101198.60,94395.80,18718600.00,97797.20
12-08-2024,101115.80,99837.00,101339.90,98713.90,15264300.00,100026.90
12-07-2024,99837.00,99757.20,100441.80,98969.00,18200800.00,99705.40
12-06-2024,99760.70,96968.90,101908.50,96452.00,18880300.00,99180.25
12-05-2024,96970.80,98624.80,103719.40,92510.40,72843904.00,98114.90
12-04-2024,98635.80,95900.10,99030.70,94625.30,97638704.00,96828.00
12-03-2024,95898.70,95843.90,96245.00,93646.10,81773504.00,94945.55
12-02-2024,95846.60,97199.30,98082.00,94510.60,38421000.00,96296.30
12-01-2024,97201.40,96404.70,97813.90,95721.80,23469700.00,96767.85
11/30/2024,96405.70,97438.50,97461.90,96119.60,30085100.00,96790.75
11/29/2024,97438.00,95645.60,98599.80,95405.70,18658300.00,97002.75
11/28/2024,95645.50,95881.40,96549.00,94648.80,24051100.00,95598.90
11/27/2024,95886.60,91975.50,97219.80,91795.50,29924600.00,94507.65
11/26/2024,91977.60,93046.50,94978.80,90817.20,33544600.00,92898.00
11/25/2024,93064.40,97948.80,98872.40,92875.30,24621700.00,95873.85
11/24/2024,97935.20,97696.40,98552.60,95765.40,24782500.00,97159.00
11/23/2024,97699.00,98927.20,98927.20,97180.90,33582700.00,98054.05
11/22/2024,98929.70,98381.20,99617.40,97182.20,106794000.00,98399.80
11/21/2024,98374.50,94308.70,98937.20,94063.80,44399000.00,96500.50
11/20/2024,94303.90,92252.60,94836.10,91517.40,44352200.00,93176.75
11/19/2024,92239.20,90482.10,93918.50,90378.70,32213400.00,92148.60
11/18/2024,90478.70,89843.30,92567.10,89410.40,26605200.00,90988.75
11/17/2024,89833.70,90569.40,91441.60,88736.10,23348200.00,90088.85
11/16/2024,90539.10,91035.30,91748.90,90079.00,29128500.00,90913.95
11/15/2024,91046.50,87297.20,91833.10,87118.80,30612100.00,89475.95
11/14/2024,87294.00,90424.80,91726.70,86740.20,40783700.00,89233.45
11/13/2024,90422.20,87971.20,93226.60,86168.40,26594300.00,89697.50
11-12-2024,87941.30,88665.00,89929.60,85122.20,22516400.00,87525.90
11-11-2024,88664.10,80389.00,89519.00,80231.80,24435300.00,84875.40
11-10-2024,80388.50,76681.40,81373.50,76520.50,21604200.00,78947.00
11-09-2024,76700.30,76506.10,76904.00,75732.50,17145200.00,76318.25
11-08-2024,76517.30,75869.80,77188.50,75599.00,27791300.00,76393.75
11-07-2024,75868.60,75585.50,76837.80,74448.20,21115100.00,75643.00
11-06-2024,75586.30,69374.10,76401.40,69323.00,17201900.00,72862.20
11-05-2024,69373.70,67848.30,70495.60,67473.60,15206200.00,68984.60
11-04-2024,67848.80,68770.30,69483.40,66834.00,42744400.00,68158.70
11-03-2024,68769.60,69334.80,69383.60,67514.20,49732500.00,68448.90
11-02-2024,69325.80,69499.30,69896.90,69029.00,56552400.00,69462.95
11-01-2024,69507.20,70278.70,71598.40,68846.00,28153700.00,70222.20
10/31/2024,70281.80,72343.70,72685.70,69674.50,27363100.00,71180.10
10/30/2024,72347.80,72732.50,72907.40,71460.00,25200800.00,72183.70
10/29/2024,72730.40,69957.20,73569.40,69753.20,18270500.00,71661.30
10/28/2024,69954.10,68011.90,70203.40,67610.00,23876700.00,68906.70
10/27/2024,68004.60,67084.70,68308.00,66924.60,12284200.00,67616.30
10/26/2024,67086.80,66694.50,67408.40,66443.80,19527000.00,66926.10
10/25/2024,66696.80,68191.90,68756.80,65644.20,16400000.00,67200.50
10/24/2024,68191.50,66659.20,68831.80,66510.60,14200400.00,67671.20
10/23/2024,66663.70,67428.60,67441.10,65246.70,11496200.00,66343.90
10/22/2024,67427.30,67370.80,67815.30,66609.40,13619400.00,67212.35
10/21/2024,67371.30,69030.50,69490.80,66845.50,44013900.00,68168.15
10/20/2024,69030.50,68373.30,69386.40,67443.90,13949300.00,68415.15
10/19/2024,68372.00,68426.40,68688.80,68025.50,25213700.00,68357.15
10/18/2024,68423.10,67416.50,68990.30,67190.90,40465700.00,68090.60
10/17/2024,67418.40,67618.10,67933.50,66677.30,50461300.00,67305.40
10/16/2024,67617.90,67075.10,68389.40,66766.60,41383000.00,67578.00
10/15/2024,67077.50,66084.10,67821.90,64850.60,41302400.00,66336.25
10/14/2024,66081.70,62870.70,66476.60,62463.70,28918900.00,64470.15
10/13/2024,62870.90,63205.40,63284.60,62054.20,17825900.00,62669.40
10-12-2024,63205.10,62506.60,63463.10,62486.10,22067900.00,62974.60
10-11-2024,62499.40,60317.50,63385.10,60080.60,59178200.00,61732.85
10-10-2024,60316.20,60628.90,61304.60,59075.70,67770800.00,60190.15
10-09-2024,60628.80,62157.00,62537.00,60355.50,33963900.00,61446.25
10-08-2024,62157.00,62226.90,63196.60,61883.20,32585200.00,62539.90
10-07-2024,62245.60,62819.80,64449.30,62175.80,31421500.00,63312.55
10-06-2024,62819.40,62062.00,62934.50,61495.40,22612300.00,62214.95
10-05-2024,62061.40,62085.50,62366.80,61705.70,11970100.00,62036.25
10-04-2024,62081.00,60751.40,62471.70,60469.30,21516100.00,61470.50
10-03-2024,60751.20,60642.00,61468.90,59904.40,21497200.00,60686.65
10-02-2024,60645.70,60834.20,62339.80,60002.70,57008000.00,61171.25
10-01-2024,60835.50,63329.90,64125.30,60195.90,52732000.00,62160.60
09/30/2024,63339.20,65607.00,65607.00,62901.10,18456700.00,64254.05
09/29/2024,65607.10,65862.80,66065.70,65436.80,17130100.00,65751.25
09/28/2024,65866.50,65775.60,66232.50,65438.10,18438100.00,65835.30
09/27/2024,65776.30,65168.80,66440.70,64839.20,22811900.00,65639.95
09/26/2024,65175.70,63157.20,65770.90,62693.30,40073700.00,64232.10
09/25/2024,63156.50,64262.90,64788.40,62952.80,35866900.00,63870.60
09/24/2024,64256.80,63335.90,64664.10,62740.80,25730000.00,63702.45
09/23/2024,63331.80,63575.40,64723.40,62650.00,17274900.00,63686.70
09/22/2024,63572.70,63351.20,63998.20,62394.60,16040900.00,63196.40
09/21/2024,63348.10,63201.20,63526.30,62778.60,21699400.00,63152.45
09/20/2024,63201.20,62942.40,64085.10,62367.10,23009600.00,63226.10
09/19/2024,62938.60,61754.80,63849.60,61596.50,22672000.00,62723.05
09/18/2024,61757.60,60308.50,61757.60,59210.70,22877200.00,60484.15
09/17/2024,60309.10,58213.10,61309.00,57630.20,26272600.00,59469.60
09/16/2024,58213.10,59126.20,59204.30,57527.80,23146600.00,58366.05
09/15/2024,59138.50,59995.60,60377.60,58717.90,12493500.00,59547.75
09/14/2024,59995.40,60514.80,60609.40,59494.30,19649200.00,60051.85
09/13/2024,60511.60,58134.40,60625.40,57656.80,20034200.00,59141.10
09-12-2024,58134.50,57335.50,58484.10,57329.60,18467400.00,57906.85
09-11-2024,57338.70,57638.00,57975.90,55576.60,30086400.00,56776.25
09-10-2024,57635.00,57045.60,58019.90,56415.30,21643500.00,57217.60
09-09-2024,57049.60,54868.00,57956.70,54595.40,28882000.00,56276.05
09-08-2024,54861.30,54161.40,55292.70,53642.40,16365200.00,54467.55
09-07-2024,54156.50,53965.00,54819.20,53754.30,12387900.00,54286.75
09-06-2024,53966.80,56179.70,56969.10,52644.60,31181800.00,54806.85
09-05-2024,56183.20,57970.70,58318.90,55744.60,31719000.00,57031.75
09-04-2024,57973.40,57490.40,58508.80,55732.10,22562000.00,57120.45
09-03-2024,57479.80,59133.70,59799.70,57436.90,24805400.00,58618.30
09-02-2024,59134.00,57309.00,59416.60,57185.80,20429800.00,58301.20
09-01-2024,57315.70,58975.70,59058.70,57232.40,12939000.00,58145.55
08/31/2024,58978.60,59120.40,59447.00,58761.10,15021500.00,59104.05
08/30/2024,59119.70,59371.70,59817.60,57874.70,18364700.00,58846.15
08/29/2024,59373.50,59027.30,61150.60,58807.10,24978000.00,59978.85
08/28/2024,59016.00,59425.60,60198.40,57912.10,23847900.00,59055.25
08/27/2024,59450.90,62832.20,63201.40,58187.30,17036000.00,60694.35
08/26/2024,62846.20,64240.70,64472.50,62841.10,21448700.00,63656.80
08/25/2024,64273.20,64160.70,64939.20,63796.60,13957200.00,64367.90
08/24/2024,64159.30,64061.70,64458.90,63579.50,28943700.00,64019.20
08/23/2024,64053.10,60374.70,64830.10,60354.40,38574000.00,62592.25
08/22/2024,60372.20,61158.30,61399.70,59815.80,21469200.00,60607.75
08/21/2024,61158.10,59010.00,61812.00,58831.10,18936500.00,60321.55
08/20/2024,59005.80,59470.30,61331.60,58612.00,33818600.00,59971.80
08/19/2024,59470.90,58445.80,59598.50,57872.00,18815300.00,58735.25
08/18/2024,58446.30,59485.40,60216.30,58436.10,12535500.00,59326.20
08/17/2024,59483.10,58877.80,59659.50,58825.50,18494100.00,59242.50
08/16/2024,58877.20,57545.10,59817.30,57129.10,21223400.00,58473.20
08/15/2024,57534.60,58710.10,59831.40,56275.70,23929100.00,58053.55
08/14/2024,58707.80,60594.60,61543.00,58491.20,29587200.00,60017.10
08/13/2024,60595.20,59350.20,61537.00,58492.40,29064400.00,60014.70
08-12-2024,59350.00,58711.70,60606.20,57689.00,27445500.00,59147.60
08-11-2024,58713.30,60929.80,61677.30,58388.70,19790500.00,60033.00
08-10-2024,60931.70,60844.50,61344.50,60264.20,15019100.00,60804.35
08-09-2024,60850.60,61697.80,61712.30,59570.20,20892300.00,60641.25
08-08-2024,61699.70,55112.80,62563.50,54786.90,19282600.00,58675.20
08-07-2024,55120.90,56049.90,57669.60,54598.50,27180100.00,56134.05
08-06-2024,56057.80,54010.80,57025.60,53998.20,24413700.00,55511.90
08-05-2024,53979.00,58142.90,58291.40,49486.90,16329400.00,53889.15
08-04-2024,58141.80,60700.20,61086.50,57346.90,11089700.00,59216.70
08-03-2024,60696.70,61480.80,62184.20,59914.60,11134300.00,61049.40
08-02-2024,61478.70,65351.80,65567.10,61242.30,16780300.00,63404.70
08-01-2024,65372.90,64625.70,65587.90,62303.90,14241900.00,63945.90
07/31/2024,64626.00,66185.40,66825.60,64538.30,15499400.00,65681.95
07/30/2024,66184.90,66796.10,66998.30,65328.70,15108900.00,66163.50
07/29/2024,66798.70,68256.30,70000.20,66544.50,27003000.00,68272.35
07/28/2024,68256.30,67888.90,68291.90,67067.80,14605000.00,67679.85
07/27/2024,67843.10,67910.80,69387.60,66776.80,11508000.00,68082.20
07/26/2024,67908.60,65799.70,68205.00,65764.30,14423900.00,66984.65
07/25/2024,65799.30,65363.90,66088.60,63500.90,16425000.00,64794.75
07/24/2024,65370.50,65936.80,67072.10,65155.20,18837000.00,66113.65
07/23/2024,65937.80,67550.40,67750.20,65512.90,13829600.00,66631.55
07/22/2024,67553.60,68158.40,68468.90,66601.80,14805000.00,67535.35
07/21/2024,68158.70,67147.80,68352.90,65825.60,14098600.00,67089.25
07/20/2024,67148.50,66677.00,67586.40,66257.40,14730800.00,66921.90
07/19/2024,66677.40,63981.20,67390.40,63326.10,26090500.00,65358.25
07/18/2024,63980.50,64090.40,65102.00,63253.50,20459000.00,64177.75
07/17/2024,64089.20,65052.80,66051.50,63897.50,17752400.00,64974.50
07/16/2024,65049.70,64749.20,65319.50,62430.80,14728100.00,63875.15
07/15/2024,64782.40,60794.70,64869.50,60678.80,18056500.00,62774.15
07/14/2024,60794.90,59207.90,61326.90,59207.90,11131500.00,60267.40
07/13/2024,59209.80,57897.40,59826.50,57770.60,13318400.00,58798.55
07-12-2024,57885.10,57338.30,58520.90,56575.70,23378400.00,57548.30
07-11-2024,57337.30,57745.90,59404.40,57095.00,28353100.00,58249.70
07-10-2024,57746.70,58040.20,59393.80,57185.30,15904800.00,58289.55
07-09-2024,58039.40,56721.30,58234.00,56306.30,14416000.00,57270.15
07-08-2024,56724.70,55850.20,58115.80,54320.00,14017700.00,56217.90
07-07-2024,55861.10,58240.20,58394.60,55756.30,13305300.00,57075.45
07-06-2024,58259.20,56640.00,58462.00,56026.80,12165900.00,57244.40
07-05-2024,56641.80,57025.70,57471.10,53883.40,19912100.00,55677.25
07-04-2024,57026.30,60201.40,60463.00,56812.70,41612000.00,58637.85
07-03-2024,60199.30,62104.90,62263.60,59466.60,43858400.00,60865.10
07-02-2024,62103.30,62888.30,63257.00,61797.60,30980200.00,62527.30
07-01-2024,62890.10,62768.80,63842.10,62558.00,23965300.00,63200.05
06/30/2024,62754.30,60973.10,63006.60,60703.70,20608100.00,61855.15
06/29/2024,60973.40,60403.70,61192.80,60382.80,10600900.00,60787.80
06/28/2024,60403.30,61684.60,62175.40,60081.90,17692500.00,61128.65
06/27/2024,61685.30,60848.30,62351.20,60629.40,15108700.00,61490.30
06/26/2024,60849.40,61809.90,62469.40,60715.10,17344900.00,61592.25
06/25/2024,61809.40,60292.00,62266.00,60262.20,16133100.00,61264.10
06/24/2024,60292.70,63201.60,63357.10,58589.90,13983500.00,60973.50
06/23/2024,63196.20,64261.00,64518.90,63195.30,20488600.00,63857.10
06/22/2024,64261.00,64131.90,64523.90,63944.00,15137600.00,64233.95
06/21/2024,64128.50,64854.30,65054.90,63427.90,34742900.00,64241.40
06/20/2024,64854.30,64982.10,66474.20,64566.70,44533800.00,65520.45
06/19/2024,64980.90,65159.80,65706.40,64705.60,27029800.00,65206.00
06/18/2024,65159.90,66495.70,66571.20,64098.40,21551900.00,65334.80
06/17/2024,66498.80,66672.90,67253.80,65115.40,19033800.00,66184.60
06/16/2024,66674.70,66223.00,66951.40,66038.10,15620400.00,66494.75
06/15/2024,66223.00,66034.10,66446.40,65895.10,44156100.00,66170.75
06/14/2024,66034.80,66775.20,67347.70,65076.50,49154800.00,66212.10
06/13/2024,66773.10,68260.60,68384.60,66324.30,28857600.00,67354.45
06-12-2024,68260.10,67320.90,69990.80,66911.50,36980200.00,68451.15
06-11-2024,67319.80,69537.90,69573.30,66197.80,40301200.00,67885.55
06-10-2024,69538.20,69650.20,70152.50,69259.90,100390000.00,69706.20
06-09-2024,69650.60,69310.50,69847.80,69136.70,41109900.00,69492.25
06-08-2024,69310.10,69347.00,69572.10,69222.40,56405000.00,69397.25
06-07-2024,69347.90,70793.40,71956.50,68620.70,62053900.00,70288.60
06-06-2024,70791.50,71083.60,71616.10,70178.70,28727200.00,70897.40
06-05-2024,71083.70,70550.90,71744.40,70397.10,27486600.00,71070.75
06-04-2024,70549.20,68808.00,71034.20,68564.30,49482600.00,69799.25
06-03-2024,68807.80,67763.30,70131.00,67616.80,27591400.00,68873.90
06-02-2024,67773.50,67760.80,68447.50,67330.60,25187100.00,67889.05
06-01-2024,67760.80,67533.90,67861.00,67449.60,15332500.00,67655.30
05/31/2024,67530.10,68352.30,69018.20,66676.80,22711400.00,67847.50
05/30/2024,68354.70,67631.30,69504.70,67138.40,22930700.00,68321.55
05/29/2024,67635.80,68366.20,68897.60,67143.20,19389800.00,68020.40
05/28/2024,68366.00,69428.30,69560.70,67299.90,18531300.00,68430.30
05/27/2024,69428.70,68514.60,70638.30,68275.20,37199400.00,69456.75
05/26/2024,68514.80,69287.20,69494.00,68294.50,20662200.00,68894.25
05/25/2024,69284.40,68548.20,69558.80,68516.10,16032300.00,69037.45
05/24/2024,68547.60,67971.10,69212.00,66685.80,30592000.00,67948.90
05/23/2024,67975.70,69166.30,70041.00,66578.10,25453600.00,68309.55
05/22/2024,69155.40,70141.00,70593.40,69024.30,24672600.00,69808.85
05/21/2024,70139.90,71430.50,71872.00,69181.70,21635800.00,70526.85
05/20/2024,71422.70,66278.30,71482.80,66076.50,23629100.00,68779.65
05/19/2024,66279.10,66919.00,67662.50,65937.30,18995000.00,66799.90
05/18/2024,66917.50,67036.60,67361.40,66636.10,17722200.00,66998.75
05/17/2024,67036.80,65231.10,67420.70,65121.70,21474100.00,66271.20
05/16/2024,65231.00,66219.60,66643.90,64623.30,21908700.00,65633.60
05/15/2024,66225.10,61569.40,66417.10,61357.50,20128000.00,63887.30
05/14/2024,61569.40,62936.80,63102.60,61156.90,18792100.00,62129.75
05/13/2024,62937.20,61480.50,63443.20,60779.00,42484800.00,62111.10
05-12-2024,61480.00,60826.60,61847.70,60647.10,58533000.00,61247.40
05-11-2024,60826.60,60796.80,61487.50,60499.30,23789600.00,60993.40
05-10-2024,60796.90,63074.30,63454.30,60251.80,20979400.00,61853.05
05-09-2024,63075.00,61207.30,63413.30,60671.40,25433900.00,62042.35
05-08-2024,61207.50,62304.90,62997.40,60894.20,26815400.00,61945.80
05-07-2024,62317.70,63163.10,64361.00,62294.10,27685500.00,63327.55
05-06-2024,63163.10,64005.80,65448.80,62730.70,27091200.00,64089.75
05-05-2024,64006.40,63897.70,64587.20,62923.90,19321100.00,63755.55
05-04-2024,63888.30,62887.10,64466.00,62599.10,29717000.00,63532.55
05-03-2024,62877.50,59104.30,63298.40,58830.80,21617900.00,61064.60
05-02-2024,59121.30,58334.90,59548.00,56989.80,42147200.00,58268.90
05-01-2024,58331.20,60665.00,60827.50,56643.50,60869200.00,58735.50
04/30/2024,60666.60,63852.40,64700.20,59228.70,32275000.00,61964.45
04/29/2024,63860.10,63113.70,64193.10,61837.20,23173800.00,63015.15
04/28/2024,63109.70,63457.90,64346.10,62827.80,23205900.00,63586.95
04/27/2024,63456.80,63765.80,63916.70,62507.70,18406600.00,63212.20
04/26/2024,63766.40,64497.10,64771.30,63354.90,59220700.00,64063.10
04/25/2024,64497.10,64287.10,65247.50,62889.20,61089200.00,64068.35
04/24/2024,64285.70,66414.90,67060.50,63606.90,31808000.00,65333.70
04/23/2024,66415.00,66829.50,67180.00,65848.30,21905400.00,66514.15
04/22/2024,66829.30,64940.10,67208.00,64527.50,31336600.00,65867.75
04/21/2024,64940.20,64942.10,65680.60,64267.50,17142500.00,64974.05
04/20/2024,64961.10,63817.60,65375.60,63131.70,19412600.00,64253.65
04/19/2024,63799.10,63480.50,65441.20,59693.30,20710700.00,62567.25
04/18/2024,63481.40,61278.90,64092.40,60822.30,20575200.00,62457.35
04/17/2024,61278.90,63802.30,64451.50,59820.80,18760400.00,62136.15
04/16/2024,63805.30,63416.10,64274.40,61715.60,17482000.00,62995.00
04/15/2024,63411.90,65696.60,66805.10,62379.50,20962400.00,64592.30
04/14/2024,65697.40,63909.50,65758.20,62174.70,20671400.00,63966.45
04/13/2024,63849.90,67137.40,67921.00,61065.50,25473700.00,64493.25
04-12-2024,67151.90,70014.90,71226.90,65829.30,21192200.00,68528.10
04-11-2024,70011.60,70620.40,71249.20,69586.10,26879200.00,70417.65
04-10-2024,70622.10,69147.80,71086.90,67570.00,23635700.00,69328.45
04-09-2024,69148.00,71627.30,71737.20,68264.60,21215500.00,70000.90
04-08-2024,71630.10,69358.00,72710.80,69110.50,19224700.00,70910.65
04-07-2024,69360.40,68897.30,70285.80,68849.40,17962600.00,69567.60
04-06-2024,68890.60,67830.50,69632.00,67467.20,18478800.00,68549.60
04-05-2024,67830.60,68498.70,68692.20,66023.30,20997800.00,67357.75
04-04-2024,68496.50,65968.40,69238.80,65096.30,19177800.00,67167.55
04-03-2024,65963.00,65443.60,66844.80,64559.00,20144200.00,65701.90
04-02-2024,65439.20,69662.70,69673.00,64628.40,18935400.00,67150.70
04-01-2024,69664.40,71329.30,71329.30,68175.90,20242200.00,69752.60
03/31/2024,71332.00,69608.50,71367.50,69576.60,12712600.00,70472.05
03/30/2024,69611.50,69872.30,70321.20,69564.90,14444700.00,69943.05
03/29/2024,69871.70,70766.70,70907.00,69090.90,19678800.00,69998.95
03/28/2024,70762.10,69449.40,71542.50,68956.90,25009300.00,70249.70
03/27/2024,69442.40,69999.20,71670.80,68428.60,17254100.00,70049.70
03/26/2024,69999.30,69896.30,71490.70,69366.40,25097800.00,70428.55
03/25/2024,69892.00,67216.40,71118.80,66395.00,22363600.00,68756.90
03/24/2024,67211.90,64036.50,67587.80,63812.90,13724100.00,65700.35
03/23/2024,64037.80,63785.60,65972.40,63074.90,14179900.00,64523.65
03/22/2024,63785.50,65501.50,66633.30,62328.30,24713000.00,64480.80
03/21/2024,65503.80,67860.00,68161.70,64616.10,22691300.00,66388.90
03/20/2024,67854.00,62046.80,68029.50,60850.90,19743500.00,64440.20
03/19/2024,62050.00,67594.10,68099.60,61560.60,20488800.00,64830.10
03/18/2024,67594.10,68389.70,68920.10,66601.40,19677900.00,67760.75
03/17/2024,68391.20,65314.20,68857.70,64605.50,16482700.00,66731.60
03/16/2024,65314.20,69456.50,70037.00,64971.00,12999000.00,67504.00
03/15/2024,69463.70,71387.10,72398.10,65765.60,23335900.00,69081.85
03/14/2024,71387.50,73066.70,73740.90,68717.20,27535100.00,71229.05
03/13/2024,73066.30,71461.90,73623.50,71338.40,22999200.00,72480.95
03-12-2024,71470.20,72099.10,72916.70,68845.60,18515300.00,70881.15
03-11-2024,72099.10,68964.70,72771.50,67452.80,17353100.00,70112.15
03-10-2024,68964.80,68360.70,69905.30,68165.00,15912700.00,69035.15
03-09-2024,68366.50,68178.50,68576.90,67923.90,16827300.00,68250.40
03-08-2024,68172.00,66854.40,69904.00,66170.70,17388300.00,68037.35
03-07-2024,66855.30,66074.60,67985.50,65602.60,28198500.00,66794.05
03-06-2024,66080.40,63794.70,67604.90,62848.70,27462600.00,65226.80
03-05-2024,63792.60,68273.10,69063.10,60138.20,25223500.00,64600.65
03-04-2024,68270.10,63135.80,68495.10,62746.80,35901500.00,65620.95
03-03-2024,63135.80,61955.60,63227.30,61399.40,43199600.00,62313.35
03-02-2024,61994.50,62397.70,62446.30,61621.90,22434300.00,62034.10
03-01-2024,62397.70,61157.30,63147.30,60790.90,25258800.00,61969.10
02/29/2024,61169.30,62467.10,63653.40,60512.50,30889800.00,62082.95
02/28/2024,62467.60,57048.70,63915.30,56704.90,25637300.00,60310.10
02/27/2024,57056.20,54491.10,57555.20,54464.00,37808600.00,56009.60
02/26/2024,54495.10,51722.70,54899.10,50925.20,29442500.00,52912.15
02/25/2024,51722.70,51572.10,51952.00,51299.00,25942400.00,51625.50
02/24/2024,51571.60,50739.60,51689.90,50592.00,45717100.00,51140.95
02/23/2024,50740.50,51320.60,51532.50,50537.60,32108800.00,51035.05
02/22/2024,51320.40,51850.20,52015.80,50947.30,46331800.00,51481.55
02/21/2024,51858.20,52263.50,52367.30,50676.90,50808100.00,51522.10
02/20/2024,52263.50,51783.10,52936.80,50801.80,64495900.00,51869.30
02/19/2024,51783.60,52119.60,52484.80,51694.20,78305000.00,52089.50
02/18/2024,52117.50,51646.00,52350.30,51199.60,48598100.00,51774.95
02/17/2024,51646.00,52134.20,52175.50,50652.30,37001100.00,51413.90
02/16/2024,52134.20,51901.40,52556.70,51612.60,101918000.00,52084.65
02/15/2024,51901.30,51805.20,52819.40,51327.50,206162000.00,52073.45
02/14/2024,51782.40,49708.60,52010.70,49263.80,263900000.00,50637.25
02/13/2024,49716.00,49941.00,50326.60,48398.30,151824992.00,49362.45
02-12-2024,49941.30,48280.20,50277.30,47729.90,122687000.00,49003.60
02-11-2024,48277.30,47759.30,48531.60,47590.20,56625100.00,48060.90
02-10-2024,47758.20,47128.00,48149.00,46875.00,51817600.00,47512.00
02-09-2024,47127.50,45293.30,48118.80,45254.20,68224400.00,46686.50
02-08-2024,45293.30,44346.20,45579.20,44336.40,95797904.00,44957.80
02-07-2024,44339.80,43088.40,44367.90,42783.50,107070000.00,43575.70
02-06-2024,43087.70,42697.60,43375.50,42566.80,78477800.00,42971.15
02-05-2024,42697.20,42581.40,43532.20,42272.50,52003000.00,42902.35
02-04-2024,42581.40,43006.20,43113.20,42379.40,38612000.00,42746.30
02-03-2024,43005.70,43194.70,43370.40,42882.00,44213100.00,43126.20
02-02-2024,43194.70,43083.70,43459.30,42596.30,47980100.00,43027.80
02-01-2024,43081.40,42580.10,43263.10,41890.50,51001600.00,42576.80
01/31/2024,42580.50,42946.20,43739.70,42315.40,43783800.00,43027.55
01/30/2024,42946.20,43303.30,43817.90,42702.90,45011100.00,43260.40
